Wavelength_nm,2026_02_18_BluGlass_Lot2GainChip_GC1_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC2_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC3_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC4_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC5_T=20C__I=100mA.txt
462.65,98.518,79.812,88.163,114.44,121.78
462.67,101.22,82.512,101.51,116.84,126.38
462.69,100.18,73.812,91.013,109.04,118.58
462.71,91.048,71.612,85.963,110.24,104.58
462.73,107.84,87.512,103.86,125.94,135.28
462.75,94.978,76.612,87.513,107.54,110.38
462.77,103.98,82.312,95.413,119.94,120.48
462.79,98.808,78.212,98.863,111.04,120.98
462.81,103.8,89.512,100.31,118.04,125.18
462.84,91.778,70.612,84.863,103.44,118.38
462.86,101.49,82.612,93.913,115.84,125.08
462.88,89.338,66.012,86.663,98.037,111.58
462.9,108.19,96.012,100.56,124.84,128.18
462.92,93.728,75.812,88.913,106.14,113.08
462.94,99.928,80.012,91.063,112.44,122.48
462.96,94.268,75.412,86.813,108.64,114.48
462.98,100.09,86.112,93.763,106.14,126.48
463,91.078,74.112,91.413,100.34,113.18
463.02,240.37,266.61,189.31,201.54,337.68
463.04,95.918,78.312,101.86,110.74,121.18
463.06,98.178,82.412,90.263,112.44,116.98
463.08,89.468,69.712,86.513,97.537,112.38
463.1,103.12,85.312,97.663,117.44,123.28
463.13,91.978,75.812,89.713,111.04,117.18
463.15,98.168,77.412,89.063,113.84,118.28
463.17,93.038,75.512,86.463,104.74,112.18
463.19,95.668,75.912,89.113,108.24,117.88
463.21,91.188,74.912,85.563,101.64,115.18
463.23,97.318,77.412,94.113,112.44,117.68
463.25,84.998,72.012,82.263,103.24,104.88
463.27,99.168,80.812,95.263,113.04,123.78
463.29,88.528,66.812,87.013,108.04,101.48
463.31,95.288,74.912,93.513,104.14,116.28
463.33,88.408,71.012,84.713,100.94,104.98
463.35,99.638,79.112,91.963,111.54,115.98
463.37,89.688,64.912,80.463,102.24,109.38
463.39,93.458,79.312,85.063,108.54,116.28
463.41,85.388,70.312,81.313,94.737,103.28
463.43,101.05,87.012,93.613,115.74,116.78
463.45,90.018,72.412,88.013,107.04,108.68
463.48,100.17,80.512,94.163,111.64,119.38
463.5,92.378,72.712,89.963,107.54,114.68
463.52,97.988,83.612,94.013,111.04,121.18
463.54,88.788,68.212,81.463,101.74,113.88
463.56,97.468,80.712,90.263,112.44,118.28
463.58,87.648,66.712,84.313,104.74,105.98
463.6,96.248,79.812,85.713,109.64,114.88
463.62,88.568,68.712,89.263,103.24,107.68
463.64,107.6,86.412,102.46,122.94,136.88
463.66,85.748,66.212,85.163,105.54,111.68
463.68,98.988,79.612,90.113,109.04,113.28
463.7,87.798,69.812,85.713,102.34,106.78
463.72,95.588,82.412,86.763,105.14,112.78
463.74,85.998,66.312,80.963,95.337,103.58
463.76,95.038,72.812,90.113,107.64,110.38
463.78,82.228,65.912,80.913,103.04,100.98
463.81,94.738,85.012,88.113,111.04,116.08
463.82,86.848,68.912,85.513,103.44,108.68
463.85,114.26,98.612,115.31,132.54,145.88
463.87,90.918,74.512,91.813,104.94,112.28
463.89,96.288,74.612,87.813,115.04,117.58
463.91,84.188,68.412,81.813,99.837,106.98
463.93,100.11,83.112,96.613,123.84,121.28
463.95,85.218,64.012,83.513,98.737,102.48
463.97,97.938,80.512,94.063,118.94,126.08
463.99,83.608,71.412,83.563,101.64,103.88
464.01,94.958,76.912,93.163,115.04,113.78
464.03,82.528,69.012,78.963,91.237,103.78
464.05,89.328,76.912,86.313,106.84,109.98
464.07,81.268,61.712,85.663,95.737,100.78
464.09,92.418,73.012,87.713,107.14,111.08
464.11,83.848,70.912,82.413,95.037,101.38
464.13,92.248,80.212,88.713,107.54,112.18
464.15,86.168,73.112,87.513,99.937,119.48
464.17,91.688,77.512,84.663,100.54,107.48
464.19,84.438,75.412,81.413,99.837,99.884
464.21,93.048,74.312,86.263,103.44,108.98
464.24,83.588,69.812,83.813,102.84,101.58
464.26,94.848,76.012,89.413,109.44,122.28
464.28,79.458,67.612,82.463,94.337,103.68
464.3,92.298,74.012,86.263,104.24,106.68
464.32,84.628,72.612,84.963,96.637,101.58
464.34,92.968,79.012,85.763,110.94,120.08
464.36,84.538,72.312,82.563,94.237,103.48
464.38,91.238,85.512,87.063,107.84,115.18
464.4,89.598,73.912,94.963,108.84,110.28
464.42,90.058,76.012,86.013,109.84,116.48
464.44,81.428,64.012,79.913,97.537,94.784
464.46,88.968,73.612,83.413,104.44,112.88
464.48,81.318,70.212,80.363,91.637,100.08
464.5,90.448,75.012,81.413,100.14,110.08
464.52,77.938,66.912,78.563,96.237,93.984
464.54,97.018,85.712,94.413,122.24,123.48
464.56,82.548,71.312,81.563,89.137,105.58
464.58,91.368,77.012,87.313,111.94,106.38
464.6,81.098,65.212,81.463,92.937,102.58
464.62,90.448,74.312,83.413,107.04,107.48
464.64,79.778,69.312,81.163,92.437,106.28
464.67,91.668,82.512,90.713,113.64,112.28
464.69,80.708,63.212,80.413,92.437,100.08
464.71,90.338,80.712,82.663,106.54,109.38
464.73,82.218,66.612,83.663,98.837,110.08
464.75,88.778,73.512,86.013,102.74,109.28
464.77,85.148,74.312,83.313,100.54,110.88
464.79,91.178,76.712,87.163,104.74,108.98
464.81,83.108,67.812,83.363,99.737,105.38
464.83,88.958,76.012,82.763,105.34,111.78
464.85,79.898,66.012,78.863,91.637,104.78
464.87,88.548,76.212,86.713,106.54,106.38
464.89,81.898,69.812,83.313,104.84,105.38
464.91,127.8,121.41,137.31,161.74,166.78
464.93,85.688,76.312,84.913,98.337,108.18
464.95,92.088,81.112,83.763,103.94,111.48
464.97,89.038,81.212,94.313,108.34,111.48
464.99,91.948,88.612,88.913,107.94,114.38
465.01,82.908,72.212,85.513,100.74,103.88
465.03,90.778,76.212,83.413,108.04,121.78
465.05,85.568,68.412,80.013,101.44,107.08
465.07,93.248,79.112,84.713,110.04,118.08
465.09,92.098,85.012,91.213,112.24,118.08
465.11,90.578,78.012,83.913,104.84,112.28
465.13,91.868,81.812,97.663,105.14,117.98
465.15,100.43,95.112,105.36,126.84,125.08
465.17,80.938,69.012,75.913,92.537,101.58
465.19,95.458,86.612,89.063,114.24,112.98
465.21,79.498,68.512,76.112,93.337,102.08
465.24,91.908,80.812,80.963,112.64,107.28
465.26,79.078,62.812,77.313,92.337,94.884
465.28,90.798,76.212,83.813,104.94,108.48
465.3,78.728,70.612,77.963,97.437,101.58
465.32,88.628,74.512,83.013,104.14,109.58
465.34,80.668,71.512,82.613,96.437,99.384
465.36,89.708,77.512,85.313,103.64,108.58
465.38,80.748,68.412,74.263,93.537,101.98
465.4,89.078,78.412,87.413,99.837,116.28
465.42,85.208,73.512,81.663,100.34,103.68
465.44,89.488,78.012,84.863,103.74,110.38
465.46,81.408,73.212,81.213,95.337,104.58
465.48,90.468,79.912,86.363,101.84,114.28
465.5,81.348,75.512,83.363,98.037,103.68
465.52,87.808,78.012,86.663,103.84,109.18
465.54,80.088,71.312,76.863,96.737,101.68
465.56,96.138,87.712,101.76,112.74,116.58
465.58,78.768,67.212,77.713,93.837,98.284
465.6,106.26,103.21,107.31,128.34,141.18
465.62,79.608,69.912,78.063,92.037,104.08
465.64,88.918,81.312,88.463,104.04,113.58
465.66,80.138,65.912,79.813,99.637,106.38
465.68,91.038,75.112,84.213,103.44,111.48
465.7,79.948,66.712,76.913,88.037,100.08
465.72,94.508,83.412,95.763,115.74,113.38
465.74,77.908,67.912,77.263,92.137,100.68
465.76,84.818,77.612,85.163,97.537,109.88
465.78,75.678,62.412,77.063,94.437,91.284
465.8,88.148,75.612,77.413,98.337,111.58
465.82,76.808,65.612,78.413,100.74,94.184
465.84,87.298,78.212,76.863,104.74,109.08
465.86,76.928,61.312,75.713,95.037,100.88
465.88,84.228,76.112,83.663,99.537,109.38
465.9,77.518,67.712,73.663,87.837,95.484
465.93,87.008,78.112,81.763,104.84,109.98
465.94,77.848,64.612,74.963,91.237,99.484
465.96,87.708,74.912,80.213,103.04,102.38
465.99,73.688,71.912,72.963,82.837,101.58
466.01,81.438,65.512,78.463,99.837,102.48
466.03,86.848,79.712,93.913,98.937,108.88
466.05,84.898,71.212,80.313,99.337,101.08
466.07,75.718,65.912,73.963,90.237,97.284
466.09,84.478,75.212,82.513,95.137,105.28
466.11,86.728,83.412,96.163,105.84,114.58
466.13,84.018,75.712,84.013,96.737,104.38
466.15,76.738,65.112,79.713,92.137,96.684
466.17,81.398,73.612,80.713,90.437,102.78
466.19,77.098,72.912,76.213,91.837,96.184
466.21,82.218,75.812,82.413,100.64,99.984
466.23,73.378,62.312,75.563,89.237,92.884
466.25,80.788,72.612,78.813,93.937,105.28
466.27,77.898,69.712,80.313,96.937,106.28
466.29,82.108,71.912,82.863,104.24,105.98
466.31,75.908,70.012,82.163,93.237,98.684
466.33,84.988,75.212,79.813,102.14,106.98
466.35,76.568,69.012,73.463,94.037,92.984
466.37,81.588,77.712,78.613,104.74,107.88
466.39,76.688,75.412,75.963,95.437,92.684
466.41,86.098,74.912,78.413,97.337,103.68
466.43,71.148,66.312,71.862,83.337,90.984
466.45,83.158,68.812,74.362,103.94,98.384
466.47,84.108,75.712,89.563,105.84,105.08
466.49,83.358,79.012,90.213,102.04,99.684
466.51,73.608,62.112,73.563,90.937,87.384
466.53,81.018,70.412,75.063,95.937,100.58
466.55,81.298,76.312,89.013,97.837,103.88
466.57,80.228,64.312,80.913,101.64,106.68
466.59,74.288,65.412,75.862,88.737,99.584
466.61,80.818,72.312,79.013,91.537,111.18
466.63,73.328,65.312,73.862,94.037,94.384
466.65,81.088,74.812,74.362,97.037,101.68
466.67,74.568,65.012,77.613,91.337,99.884
466.69,80.078,75.012,76.663,100.84,100.48
466.71,74.708,65.412,77.163,94.637,98.884
466.73,80.518,71.712,77.163,100.74,93.084
466.75,69.468,59.912,70.513,88.237,83.184
466.77,89.438,90.812,88.763,108.94,122.28
466.79,75.188,69.212,71.663,88.737,96.384
466.81,81.288,77.212,77.513,104.64,105.38
466.83,73.008,63.512,71.313,83.037,94.284
466.85,82.758,73.412,78.413,93.237,106.48
466.87,72.388,59.512,72.413,86.337,81.884
466.89,79.878,67.912,76.063,92.437,105.28
466.91,73.058,65.712,73.513,89.037,94.384
466.93,79.498,70.812,82.813,91.237,108.08
466.95,75.898,69.612,80.463,95.137,93.984
466.97,81.258,70.012,75.163,101.64,98.284
466.99,77.028,69.612,77.663,91.937,98.784
467.01,85.848,72.712,78.213,103.64,103.08
467.03,76.538,69.912,82.863,98.137,99.184
467.05,81.688,73.712,77.663,96.437,104.48
467.07,76.208,69.112,79.313,87.337,99.284
467.09,82.248,83.112,82.363,97.637,103.08
467.11,73.658,66.812,74.463,88.737,105.28
467.13,83.758,77.812,80.663,96.937,106.28
467.15,72.748,69.112,73.263,84.937,93.384
467.17,84.698,82.212,82.913,99.137,102.98
467.19,75.838,70.412,73.112,91.537,91.484
467.21,85.218,79.912,83.863,100.64,110.38
467.23,74.618,61.612,71.362,87.737,92.884
467.25,85.428,79.012,85.263,107.74,109.18
467.27,73.898,73.012,78.413,91.837,98.984
467.29,81.938,73.112,80.413,107.84,104.28
467.31,73.028,61.812,71.362,84.837,98.284
467.33,85.278,76.912,79.113,99.537,104.38
467.35,74.688,68.212,75.963,89.937,94.684
467.37,80.078,72.212,79.063,98.637,107.98
467.39,71.388,67.012,75.263,90.637,94.284
467.41,79.448,77.612,77.813,103.94,96.484
467.43,68.558,64.112,74.213,78.237,92.684
467.45,80.918,75.012,78.813,100.24,108.48
467.47,80.628,79.812,85.963,98.837,112.08
467.49,87.048,80.012,81.463,105.84,112.28
467.51,70.688,64.112,74.963,88.037,91.584
467.53,80.098,76.512,75.763,98.837,104.48
467.55,78.098,74.812,78.063,93.437,102.58
467.57,79.638,80.812,77.113,96.137,103.58
467.59,74.468,69.312,74.563,89.637,102.28
467.61,81.908,82.712,79.113,100.94,100.08
467.63,70.428,65.912,73.913,89.937,90.184
467.65,81.438,80.912,79.863,102.24,104.38
467.67,74.568,68.712,78.613,94.737,91.684
467.69,80.798,75.512,75.513,97.937,101.28
467.71,81.508,79.612,89.013,103.34,110.38
467.73,81.908,84.212,76.713,96.637,103.98
467.75,77.908,71.312,77.163,92.837,94.484
467.77,79.828,73.412,75.963,100.84,99.584
467.79,75.318,72.012,82.513,97.637,101.38
467.81,89.158,88.512,88.963,107.94,112.08
467.83,75.758,68.612,76.112,93.637,91.684
467.85,79.668,76.312,80.913,94.537,100.78
467.87,82.408,79.012,91.413,107.34,105.68
467.89,85.058,79.712,83.813,99.337,106.78
467.91,76.268,64.712,78.713,91.837,94.584
467.93,79.558,77.612,73.413,92.137,100.58
467.95,77.178,77.012,86.313,93.937,107.48
467.97,91.138,86.612,91.263,113.74,116.18
467.99,72.918,69.312,70.862,94.537,97.484
468.01,79.698,76.012,79.213,97.637,101.38
468.03,69.978,68.112,70.862,87.337,88.784
468.05,80.198,79.412,73.713,94.637,94.484
468.07,72.098,65.812,70.862,89.537,92.784
468.09,86.018,87.712,90.763,110.34,114.48
468.11,69.108,66.112,70.362,90.337,97.784
468.13,79.298,75.712,77.463,100.54,104.08
468.15,69.738,64.412,70.612,85.837,92.584
468.17,83.748,82.412,82.363,104.44,105.08
468.19,70.718,69.912,74.612,89.437,92.584
468.21,87.208,85.912,91.513,114.84,112.18
468.23,69.838,66.312,74.263,88.737,96.784
468.25,86.018,84.112,90.463,112.24,115.38
468.27,81.038,78.912,87.613,97.337,107.08
468.29,79.958,76.612,78.263,95.637,107.98
468.31,71.058,63.012,74.713,90.737,93.784
468.33,78.708,74.612,74.963,97.637,100.68
468.35,69.828,66.112,69.663,85.437,91.584
468.37,80.758,75.512,77.663,102.14,99.684
468.39,71.608,69.412,71.563,93.137,91.284
468.41,79.458,75.612,81.913,99.837,98.584
468.43,70.988,70.812,79.413,88.137,89.084
468.45,76.308,72.312,71.763,95.837,94.684
468.47,69.148,58.612,68.263,87.737,91.184
468.49,86.348,85.012,90.513,101.84,113.98
468.51,71.788,68.312,76.813,92.237,92.384
468.53,77.368,69.312,72.763,95.137,99.884
468.55,71.758,71.012,77.613,87.637,88.484
468.57,79.248,69.812,77.263,97.537,98.284
468.59,69.888,66.812,69.313,86.837,91.284
468.61,79.368,83.212,78.663,99.837,106.28
468.63,71.248,73.112,71.013,83.437,96.084
468.65,77.758,75.012,72.563,95.937,97.784
468.67,70.278,66.612,75.963,87.437,92.484
468.69,78.128,71.512,75.413,93.737,100.98
468.71,66.478,63.112,68.163,85.637,87.084
468.73,80.328,75.212,74.063,97.837,94.584
468.75,68.948,69.812,71.112,87.237,88.984
468.77,78.178,80.212,70.713,94.037,97.384
468.79,73.398,71.812,79.863,91.137,96.984
468.81,78.828,74.412,74.513,90.737,100.48
468.83,65.868,62.512,70.463,88.637,84.784
468.85,79.298,77.612,79.513,95.337,107.98
468.87,70.698,68.612,71.413,90.537,88.384
468.88,75.968,72.412,71.663,95.637,99.984
468.9,70.518,67.512,71.513,86.237,95.984
468.93,87.688,88.312,89.963,104.64,111.68
468.94,76.648,78.512,75.313,92.137,97.684
468.96,85.908,81.812,84.563,109.54,117.28
468.98,77.818,82.512,87.163,102.74,106.68
469,77.308,73.212,74.813,90.437,101.28
469.02,68.228,64.012,68.813,78.237,93.184
469.04,78.118,81.112,76.612,99.937,98.384
469.06,69.448,72.812,72.612,91.637,94.784
469.08,86.538,85.112,87.213,104.24,110.88
469.1,67.818,65.912,71.963,91.737,82.384
469.12,76.648,73.312,74.063,97.437,94.484
469.14,72.748,71.212,73.263,100.24,96.684
469.16,76.538,73.112,75.763,94.537,98.084
469.18,81.388,80.812,86.563,97.637,101.78
469.2,79.748,75.612,76.213,99.737,99.484
469.22,65.838,64.712,71.063,86.037,80.984
469.24,78.868,78.312,76.663,99.037,98.084
469.26,70.498,73.012,72.513,87.137,95.984
469.28,79.748,78.312,78.313,97.937,102.38
469.3,74.098,74.312,74.963,97.137,99.084
469.32,81.168,80.012,77.063,100.74,105.38
469.34,69.968,69.012,73.463,84.637,93.384
469.36,74.838,75.612,74.313,97.837,96.284
469.38,71.888,72.412,72.513,90.437,91.884
469.4,77.198,78.412,69.413,95.237,99.884
469.42,68.498,60.312,70.663,86.037,89.984
469.44,79.968,78.012,79.163,96.437,97.784
469.46,68.948,65.912,70.713,94.837,90.684
469.48,77.528,75.112,73.112,93.737,94.884
469.5,70.448,68.912,73.862,90.137,93.484
469.52,76.978,73.012,74.463,96.537,99.884
469.54,67.888,65.712,68.713,79.537,89.784
469.56,77.828,74.812,73.612,94.337,97.084
469.57,72.798,65.412,75.013,86.937,95.984
469.6,77.148,77.312,78.263,94.537,101.48
469.61,70.288,74.012,74.362,86.737,90.884
469.63,76.288,70.912,73.213,89.837,98.984
469.65,63.048,64.512,70.362,83.637,80.484
469.67,74.388,71.812,79.963,97.137,103.68
469.69,68.158,63.512,69.163,83.937,87.684
469.71,82.798,82.512,80.113,99.837,101.18
469.73,77.818,73.712,84.363,94.437,107.58
469.75,81.498,89.512,78.913,101.34,111.58
469.77,64.908,64.812,70.112,93.237,93.184
469.79,81.088,81.812,82.013,99.237,107.38
469.81,69.368,66.112,69.513,83.837,88.284
469.83,87.798,85.512,88.813,113.94,110.28
469.85,67.688,62.212,66.313,88.337,91.684
469.87,73.888,72.512,74.013,86.537,98.684
469.89,67.118,61.412,65.763,79.737,90.184
469.91,78.738,74.112,74.913,93.637,97.884
469.93,69.548,68.012,73.163,90.837,91.084
469.95,77.398,71.612,71.913,97.637,96.584
469.97,69.688,69.112,74.862,88.337,92.884
469.99,78.668,77.612,73.013,101.94,100.58
470.01,71.348,75.712,70.612,88.137,89.284
470.03,77.688,79.712,78.513,95.537,97.084
470.05,80.668,86.912,85.513,103.74,107.18
470.07,81.458,79.812,80.463,105.04,104.78
470.08,70.308,72.112,69.362,89.237,90.384
470.11,87.768,89.512,88.063,103.34,110.18
470.13,70.158,69.112,69.713,82.037,94.084
470.14,80.518,74.112,70.612,97.137,101.08
470.16,70.818,69.012,69.263,86.637,95.084
470.18,81.688,84.512,78.813,103.54,111.08
470.2,70.598,68.412,73.663,86.737,96.184
470.22,81.058,77.812,77.313,100.94,109.98
470.24,66.938,68.712,68.663,85.837,88.884
470.26,78.958,82.612,76.963,95.837,103.68
470.28,72.068,72.512,66.563,94.237,95.684
470.3,80.108,80.112,75.362,101.44,106.58
470.32,104.19,116.81,123.11,139.54,152.68
470.34,79.618,82.612,81.863,97.837,97.184
470.36,68.248,69.612,71.913,89.237,85.784
470.38,80.868,77.912,74.013,97.637,102.58
470.4,70.478,70.312,71.713,86.637,93.584
470.42,82.608,82.112,75.513,103.84,103.48
470.44,70.338,66.812,69.963,85.237,93.684
470.46,79.408,80.312,77.113,98.537,97.184
470.48,79.368,83.212,80.363,96.737,101.98
470.5,80.498,76.612,78.413,98.237,99.884
470.51,69.768,68.112,73.413,87.437,91.284
470.54,84.788,83.112,71.713,103.74,107.98
470.55,79.428,80.412,83.713,104.74,107.88
470.57,82.078,79.312,76.913,105.84,96.884
470.59,83.638,83.612,84.263,105.04,109.08
470.61,79.838,78.312,71.763,93.437,109.98
470.63,75.268,74.012,71.013,94.537,97.484
470.65,83.848,82.912,78.113,101.84,104.08
470.67,72.158,75.512,69.413,95.637,93.984
470.69,78.308,80.712,73.763,97.637,102.48
470.71,80.218,81.812,85.813,104.24,105.88
470.73,81.198,81.112,78.163,96.937,106.08
470.75,78.758,79.912,84.413,107.24,102.78
470.77,79.658,81.812,80.763,102.94,104.68
470.79,72.788,74.412,73.813,98.737,101.78
470.81,76.548,78.212,76.362,96.637,101.08
470.83,72.168,72.012,77.313,90.137,88.584
470.85,79.248,83.612,76.663,96.737,100.68
470.87,70.978,70.212,69.713,83.737,92.884
470.89,77.898,80.112,79.663,103.04,107.78
470.9,69.708,70.012,74.612,96.437,86.484
470.93,82.388,85.512,82.513,98.737,110.38
470.94,70.868,66.712,67.763,91.037,87.084
470.96,87.428,88.612,88.613,112.34,110.98
470.98,72.258,72.712,74.362,95.237,98.184
471,81.318,85.312,75.362,95.337,100.98
471.02,76.798,79.012,82.113,101.84,108.88
471.04,79.758,80.612,78.813,92.837,99.284
471.06,67.898,65.212,69.763,82.237,90.384
471.08,77.358,79.612,78.913,94.537,104.78
471.1,80.788,86.512,88.313,109.54,111.78
471.12,78.008,78.612,73.913,98.437,99.184
471.14,70.818,74.212,74.563,86.137,84.784
471.16,81.148,84.512,75.513,98.837,96.284
471.18,68.038,70.112,70.313,88.937,90.284
471.2,74.228,74.512,73.713,92.637,95.784
471.22,69.078,69.812,72.313,81.937,84.884
471.24,78.018,77.612,78.713,91.537,96.484
471.25,67.878,70.312,72.413,94.937,91.884
471.27,77.648,81.312,79.813,98.137,99.084
471.29,75.818,77.312,76.813,98.237,98.784
471.31,74.838,76.812,76.313,94.637,98.984
471.33,81.128,82.512,86.213,109.44,112.78
471.35,79.558,83.612,78.063,100.74,103.88
471.37,66.858,69.912,68.563,85.337,86.684
471.39,76.928,74.712,76.063,99.437,107.28
471.41,65.778,65.712,69.213,85.437,96.384
471.43,76.198,75.912,76.263,95.837,100.68
471.45,75.978,81.712,81.163,94.037,102.08
471.47,77.388,79.212,75.112,102.94,106.48
471.49,65.968,68.012,70.463,87.037,90.384
471.51,74.548,75.512,71.663,93.037,95.884
471.53,66.558,66.612,73.163,91.437,91.684
471.55,76.478,80.712,80.413,96.337,98.984
471.56,69.268,69.512,71.213,86.537,89.784
471.58,76.128,76.112,72.063,98.237,97.484
471.6,70.018,69.012,68.862,90.437,85.684
471.62,75.458,74.212,74.013,102.64,99.584
471.64,71.898,76.212,72.862,94.237,93.584
471.66,78.868,79.612,79.263,99.937,103.18
471.68,66.698,65.112,65.563,87.037,91.884
471.7,72.398,75.412,72.763,96.737,99.984
471.72,66.828,74.412,69.163,90.037,89.884
471.74,78.408,78.612,74.963,97.837,100.68
471.76,63.448,67.312,70.263,90.237,83.684
471.78,75.028,75.612,79.413,95.237,95.684
471.8,77.268,81.012,83.013,100.24,101.88
471.82,71.988,70.712,70.213,91.737,93.484
471.83,66.768,67.212,73.413,87.237,86.484
471.85,74.468,76.112,74.362,97.037,98.984
471.87,67.178,69.912,71.763,88.337,87.384
471.89,77.938,76.012,75.163,96.237,105.48
471.91,66.458,69.012,70.862,84.137,92.484
471.93,77.938,77.512,79.763,101.14,91.984
471.95,74.978,84.312,82.413,94.637,104.58
471.97,75.578,73.812,77.213,104.44,100.78
471.99,67.928,64.912,73.213,86.237,99.884
472.01,74.618,79.012,75.763,103.34,97.584
472.03,67.748,69.612,74.013,89.437,94.084
472.05,71.878,74.412,68.463,92.637,91.184
472.07,67.058,77.812,72.463,96.137,93.284
472.09,76.278,75.112,76.263,95.437,94.284
472.11,68.088,74.412,69.313,88.137,94.484
472.12,73.188,76.112,73.763,95.237,98.184
472.14,67.208,72.912,71.963,81.037,90.484
472.16,76.198,82.412,73.663,100.54,96.984
472.18,68.798,69.012,71.163,93.637,89.484
472.2,81.348,85.712,85.513,103.34,112.78
472.22,66.608,68.112,68.112,89.337,87.784
472.24,76.148,75.912,77.413,96.637,103.58
472.26,75.068,78.112,83.063,97.737,99.784
472.28,83.688,86.212,87.113,108.94,111.48
472.3,66.398,64.912,68.713,88.337,88.684
472.32,75.158,81.312,74.713,98.337,98.784
472.34,63.038,65.412,71.163,86.237,88.884
472.36,73.848,80.112,74.263,99.737,97.184
472.37,63.808,69.412,69.313,89.337,89.484
472.39,74.888,75.312,71.013,100.84,98.284
472.41,63.278,71.112,69.513,79.237,90.884
472.43,75.688,75.212,75.313,91.037,103.98
472.45,63.878,65.912,67.862,81.937,82.284
472.47,74.418,79.612,74.213,97.337,92.884
472.49,67.528,73.712,75.362,89.337,89.084
472.51,75.478,77.012,72.013,101.74,97.184
472.53,61.558,68.912,66.313,77.837,80.684
472.55,72.898,73.012,76.163,93.637,93.684
472.57,65.258,63.512,71.362,84.137,83.584
472.58,79.078,83.312,77.313,103.74,102.08
472.61,66.198,74.612,71.862,87.337,87.084
472.62,73.868,72.112,77.813,99.437,96.284
472.64,65.838,70.812,72.713,91.737,91.384
472.66,73.798,75.612,73.513,100.74,98.484
472.68,64.708,67.712,69.112,80.937,84.784
472.7,70.068,71.812,69.663,88.137,91.484
472.72,65.438,67.512,72.163,84.437,91.284
472.74,69.158,70.912,72.112,91.137,93.184
472.76,65.898,67.712,71.013,86.237,92.784
472.78,69.218,77.312,68.313,92.337,94.084
472.8,63.818,66.212,69.862,87.137,85.284
472.81,74.718,75.812,75.513,93.537,99.184
472.83,66.098,71.912,70.513,92.837,95.084
472.85,72.188,75.112,70.463,92.637,94.884
472.87,65.198,73.912,70.813,91.837,84.184
472.89,81.188,87.412,85.763,106.84,111.38
472.91,63.488,69.612,68.213,86.637,86.484
472.93,73.068,76.812,70.813,92.737,97.284
472.95,60.808,62.412,68.362,84.637,83.984
472.97,71.638,79.812,70.463,93.637,92.784
472.99,62.468,68.812,69.713,79.337,86.984
473.01,71.328,73.312,73.463,91.837,95.584
473.03,61.428,66.912,65.563,84.037,87.184
473.05,82.338,88.712,88.513,110.64,109.28
473.06,64.968,69.212,71.263,84.937,92.484
473.08,72.828,77.512,70.112,97.537,95.584
473.1,66.348,59.712,72.563,88.237,83.684
473.12,81.578,90.312,83.913,104.54,103.48
473.14,62.528,62.212,66.413,93.037,86.184
473.16,74.038,72.912,76.663,101.94,96.984
473.18,62.398,63.412,68.612,87.837,88.484
473.2,80.568,91.912,82.213,109.84,104.98
473.22,65.408,69.812,69.513,88.137,93.484
473.24,81.448,86.612,89.363,99.637,106.98
473.25,80.128,89.912,91.663,108.64,108.78
473.27,74.098,82.012,72.663,102.04,96.184
473.29,76.408,83.212,80.563,104.44,100.78
473.31,68.638,69.212,71.413,88.937,95.084
473.33,62.928,66.212,66.413,84.937,85.384
473.35,83.978,90.612,89.063,112.84,114.48
473.37,78.808,96.312,90.863,110.34,110.38
473.39,79.618,86.312,83.813,105.14,110.68
473.41,61.168,65.712,65.763,84.337,89.684
473.43,79.568,83.212,87.563,106.14,113.38
473.44,63.258,67.812,70.163,80.537,88.984
473.46,72.898,77.412,71.063,92.637,96.884
473.48,66.468,75.212,74.862,99.437,100.28
473.5,70.968,74.312,74.813,93.837,99.384
473.52,65.598,65.512,69.612,82.937,89.384
473.54,73.578,73.812,73.913,98.137,99.984
473.56,66.048,75.212,73.963,83.237,89.584
473.58,84.498,87.712,86.163,106.84,114.48
473.6,67.808,67.212,75.163,92.237,93.184
473.62,74.128,83.212,76.863,98.137,100.98
473.64,67.738,69.412,69.913,88.337,95.884
473.65,74.238,83.712,72.513,98.737,97.284
473.67,66.248,74.512,69.813,82.937,88.784
473.69,91.218,103.91,98.713,117.64,127.48
473.71,65.868,67.912,72.463,84.537,89.184
473.73,73.638,82.612,78.013,97.037,100.88
473.75,64.598,70.712,71.813,81.637,94.984
473.77,74.238,83.112,76.763,95.337,100.28
473.79,65.278,72.212,69.612,89.537,87.284
473.81,72.338,82.812,76.263,95.537,98.284
473.82,70.698,71.412,79.363,91.437,98.184
473.84,75.388,77.012,76.963,99.537,99.584
473.86,69.348,79.612,72.913,97.137,93.484
473.88,83.658,92.212,88.563,118.84,113.78
473.9,64.988,68.912,69.163,88.637,88.684
473.92,73.498,76.012,75.913,90.637,98.584
473.94,64.948,67.212,64.213,84.637,94.084
473.96,85.058,90.712,86.113,105.04,114.08
473.98,67.768,77.812,72.112,88.737,91.984
474,75.348,80.312,77.513,101.24,102.88
474.01,63.818,71.912,70.213,84.637,85.784
