Wavelength_nm,2026_02_18_BluGlass_Lot2GainChip_GC1_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC2_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC3_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC4_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC5_T=20C__I=100mA.txt
397.55,0.03096,0.10113,0.045459,0.042908,0.040954
397.58,0.035954,0.12423,0.048696,0.043138,0.046117
397.61,0.031465,0.10866,0.043258,0.036173,0.040169
397.64,0.036671,0.12166,0.052322,0.04498,0.04853
397.67,0.032067,0.1167,0.045071,0.041238,0.043423
397.69,0.036843,0.12594,0.049775,0.046477,0.046005
397.72,0.032606,0.11841,0.042351,0.043138,0.044546
397.75,0.034705,0.12423,0.047401,0.045326,0.043367
397.78,0.036906,0.13039,0.058925,0.048549,0.047239
397.81,0.035433,0.11259,0.048049,0.040951,0.043648
397.83,0.0333,0.11961,0.047185,0.041929,0.043592
397.86,0.039825,0.13398,0.053314,0.04924,0.051167
397.89,0.031809,0.10986,0.04274,0.041584,0.041179
397.92,0.035656,0.12696,0.050293,0.04285,0.048137
397.94,0.042187,0.15331,0.066435,0.055515,0.056105
397.97,0.035937,0.13518,0.047617,0.045671,0.04578
398,0.043448,0.17692,0.07675,0.058278,0.067609
398.03,0.038443,0.12628,0.052408,0.043426,0.04982
398.06,0.032394,0.12354,0.048308,0.042447,0.043536
398.08,0.03709,0.13021,0.049905,0.04878,0.046622
398.11,0.032411,0.11978,0.04274,0.041526,0.039439
398.14,0.03748,0.12799,0.048351,0.046937,0.047688
398.17,0.031941,0.11191,0.046711,0.043656,0.038429
398.2,0.037009,0.12628,0.047919,0.049355,0.044377
398.22,0.036901,0.13227,0.056163,0.04688,0.04954
398.25,0.036883,0.12269,0.050077,0.046362,0.044265
398.28,0.032377,0.11447,0.043215,0.044002,0.041403
398.31,0.037193,0.12423,0.050854,0.043656,0.047239
398.34,0.031121,0.11191,0.047142,0.042447,0.04
398.36,0.034464,0.12337,0.048825,0.042505,0.044041
398.39,0.031717,0.11482,0.045459,0.043829,0.041516
398.42,0.037657,0.12371,0.048567,0.047859,0.047015
398.45,0.030628,0.10609,0.046711,0.043886,0.040954
398.48,0.036235,0.12388,0.047444,0.04521,0.045556
398.5,0.031952,0.11242,0.041877,0.043081,0.040954
398.53,0.035628,0.12046,0.045459,0.042678,0.043592
398.56,0.037973,0.13312,0.056681,0.04734,0.051728
398.59,0.036493,0.122,0.04766,0.046189,0.04578
398.62,0.031213,0.10353,0.04274,0.039224,0.038654
398.64,0.037738,0.12782,0.048869,0.047168,0.044321
398.67,0.03045,0.11242,0.041661,0.039914,0.03871
398.7,0.03502,0.12286,0.046408,0.042275,0.041964
398.73,0.030874,0.10318,0.04356,0.039051,0.039327
398.75,0.035777,0.12234,0.052926,0.046016,0.042638
398.78,0.031104,0.11054,0.0452,0.041008,0.04174
398.81,0.036069,0.12234,0.045286,0.045441,0.040281
398.84,0.031041,0.11293,0.043689,0.041469,0.040113
398.87,0.034441,0.12491,0.048998,0.045038,0.042526
398.89,0.031322,0.10712,0.043776,0.038706,0.039215
398.92,0.035846,0.12012,0.049646,0.04475,0.041684
398.95,0.031419,0.11533,0.042006,0.039914,0.039832
398.98,0.034544,0.12542,0.045545,0.046247,0.041572
399,0.03307,0.10472,0.044812,0.037439,0.04376
399.03,0.040301,0.14031,0.061126,0.054076,0.048754
399.06,0.030467,0.10541,0.043171,0.040605,0.039552
399.09,0.036356,0.12423,0.047099,0.04521,0.045219
399.12,0.030697,0.11482,0.041359,0.039972,0.041179
399.14,0.04209,0.13911,0.058623,0.052406,0.053243
399.17,0.032268,0.10866,0.045027,0.039972,0.03972
399.2,0.03686,0.12337,0.048998,0.048319,0.047351
399.23,0.030324,0.11225,0.04602,0.03623,0.039832
399.26,0.035479,0.12594,0.048005,0.043771,0.044097
399.28,0.032755,0.11721,0.045588,0.042505,0.040169
399.31,0.036035,0.12423,0.051976,0.045959,0.0455
399.34,0.030444,0.11174,0.041963,0.036633,0.039327
399.37,0.037394,0.12577,0.047401,0.046477,0.044882
399.39,0.030261,0.10216,0.04425,0.038648,0.040954
399.42,0.03717,0.13569,0.048221,0.04711,0.044714
399.45,0.030737,0.09959,0.043991,0.039051,0.038205
399.48,0.036218,0.1309,0.046495,0.045786,0.044433
399.51,0.03248,0.12115,0.046883,0.041699,0.042133
399.53,0.035553,0.1114,0.048135,0.045844,0.044546
399.56,0.030834,0.10832,0.042783,0.041354,0.037812
399.59,0.036081,0.12696,0.045934,0.042505,0.04578
399.62,0.033799,0.12782,0.049948,0.044117,0.044041
399.64,0.037508,0.12098,0.051804,0.043714,0.044265
399.67,0.032704,0.11567,0.04274,0.039569,0.041852
399.7,0.036006,0.11961,0.053703,0.045959,0.044658
399.73,0.034802,0.1208,0.049516,0.04239,0.043143
399.76,0.036901,0.12594,0.04779,0.048261,0.047239
399.78,0.033002,0.10883,0.04425,0.041123,0.044209
399.81,0.035891,0.12166,0.045416,0.04285,0.045331
399.84,0.032205,0.1143,0.047185,0.036748,0.042245
399.87,0.037457,0.1208,0.048955,0.045095,0.048474
399.89,0.032388,0.11447,0.044812,0.039857,0.037812
399.92,0.037227,0.12782,0.049171,0.048952,0.04348
399.95,0.033879,0.11978,0.043733,0.042447,0.042021
399.98,0.036935,0.1285,0.046063,0.044692,0.047015
400.01,0.032761,0.12149,0.046452,0.043081,0.042357
400.03,0.037554,0.12816,0.046624,0.045556,0.045219
400.06,0.03416,0.12115,0.046106,0.044002,0.043031
400.09,0.039309,0.13774,0.04943,0.050737,0.052289
400.12,0.031402,0.11088,0.043776,0.037727,0.038598
400.14,0.037514,0.12662,0.049602,0.047168,0.049428
400.17,0.032761,0.109,0.046236,0.040548,0.043311
400.2,0.036551,0.12577,0.047617,0.045556,0.044714
400.23,0.03162,0.11516,0.043474,0.038648,0.039327
400.26,0.035221,0.1244,0.047229,0.047916,0.047632
400.28,0.035949,0.12029,0.052278,0.049988,0.045107
400.31,0.042451,0.1528,0.058709,0.055572,0.053805
400.34,0.036734,0.12936,0.057069,0.044808,0.048137
400.37,0.03889,0.12748,0.052322,0.050449,0.047913
400.39,0.032858,0.12423,0.047833,0.042908,0.042077
400.42,0.037078,0.12799,0.044984,0.04475,0.046397
400.45,0.037623,0.13569,0.053142,0.049816,0.047856
400.48,0.036522,0.12303,0.046365,0.046074,0.044321
400.51,0.031385,0.10934,0.045027,0.042217,0.041291
400.53,0.03709,0.12833,0.045545,0.042217,0.047127
400.56,0.033432,0.12577,0.047229,0.043253,0.041459
400.59,0.036442,0.13329,0.045761,0.045901,0.047015
400.62,0.036178,0.12731,0.047919,0.043023,0.045892
400.64,0.039286,0.12867,0.054911,0.045786,0.047856
400.67,0.03334,0.12012,0.043085,0.041526,0.041684
400.7,0.036505,0.1297,0.045243,0.046535,0.04449
400.73,0.033059,0.1232,0.043991,0.039914,0.040618
400.75,0.036969,0.13021,0.050077,0.045729,0.045331
400.78,0.031792,0.10832,0.043474,0.039166,0.038261
400.81,0.036448,0.1208,0.045416,0.04521,0.043704
400.84,0.032033,0.10883,0.044682,0.038763,0.040954
400.87,0.037038,0.13056,0.046797,0.048895,0.047744
400.89,0.032738,0.10968,0.04425,0.042735,0.040786
400.92,0.037829,0.12885,0.050854,0.044865,0.046902
400.95,0.031826,0.1037,0.044423,0.041181,0.043592
400.98,0.034103,0.12234,0.04602,0.042447,0.042862
401,0.032944,0.1078,0.040625,0.041757,0.040562
401.03,0.036482,0.12885,0.047013,0.046419,0.043928
401.06,0.031385,0.10763,0.044294,0.041699,0.040449
401.09,0.037394,0.13346,0.047617,0.045844,0.043199
401.12,0.035547,0.12765,0.053875,0.046592,0.050101
401.14,0.034733,0.12149,0.044596,0.04498,0.042133
401.17,0.030376,0.10147,0.04356,0.037669,0.038766
401.2,0.03537,0.11721,0.046193,0.041757,0.044433
401.23,0.030215,0.10592,0.044553,0.039108,0.03972
401.25,0.035272,0.11944,0.048653,0.042678,0.043087
401.28,0.031385,0.10883,0.042783,0.041526,0.039215
401.31,0.035089,0.12577,0.046926,0.043656,0.042918
401.34,0.034189,0.11447,0.055688,0.044865,0.043704
401.36,0.035352,0.11875,0.044855,0.043426,0.045612
401.39,0.030496,0.10438,0.044639,0.037612,0.036634
401.42,0.033896,0.11824,0.048782,0.042217,0.042245
401.45,0.029928,0.10472,0.046365,0.042044,0.038149
401.47,0.032451,0.11619,0.047574,0.041008,0.041908
401.5,0.028243,0.096853,0.039373,0.035367,0.038036
401.53,0.032268,0.1102,0.045588,0.038187,0.041516
401.56,0.031901,0.10883,0.049041,0.043484,0.043087
401.58,0.034796,0.12713,0.047229,0.042505,0.042469
401.61,0.028019,0.11328,0.044466,0.038187,0.03596
401.64,0.033764,0.11944,0.044078,0.047916,0.042862
401.67,0.026758,0.088812,0.041316,0.033179,0.034277
401.69,0.03217,0.10934,0.042956,0.038245,0.041235
401.72,0.027291,0.10096,0.041445,0.038821,0.0377
401.75,0.033363,0.12628,0.047919,0.043311,0.042413
401.78,0.027434,0.093774,0.040021,0.038418,0.037644
401.81,0.032818,0.10233,0.043128,0.041757,0.042806
401.83,0.028501,0.095827,0.041618,0.037497,0.036409
401.86,0.032595,0.10917,0.042956,0.038821,0.042918
401.89,0.028747,0.1013,0.040754,0.036921,0.036634
401.92,0.033512,0.10763,0.047401,0.04239,0.039664
401.94,0.034664,0.1167,0.05353,0.043944,0.044041
401.97,0.033409,0.1244,0.049948,0.044347,0.043536
402,0.027165,0.097195,0.040927,0.035367,0.040281
402.03,0.032944,0.10934,0.047358,0.041872,0.044658
402.05,0.027824,0.10455,0.042308,0.03646,0.035399
402.08,0.034447,0.12662,0.044941,0.040087,0.039495
402.11,0.029384,0.1013,0.042783,0.038821,0.039103
402.14,0.035438,0.12679,0.049343,0.045153,0.04477
402.16,0.029774,0.10233,0.039503,0.0379,0.039552
402.19,0.033426,0.12046,0.044164,0.042908,0.041123
402.22,0.029997,0.1066,0.042438,0.037842,0.037644
402.25,0.033048,0.11003,0.044035,0.043196,0.041628
402.27,0.032916,0.11311,0.052235,0.043023,0.045331
402.3,0.033099,0.11841,0.044725,0.038821,0.04174
402.33,0.030353,0.10968,0.040582,0.039569,0.037363
402.36,0.033042,0.11293,0.044466,0.042217,0.042694
402.38,0.028501,0.092747,0.042351,0.036979,0.037139
402.41,0.033317,0.11721,0.045675,0.045268,0.043816
402.44,0.030381,0.1025,0.044682,0.041123,0.042133
402.47,0.032354,0.11345,0.045114,0.041238,0.040169
402.5,0.030026,0.10181,0.043085,0.037612,0.037251
402.52,0.036654,0.12731,0.049689,0.045038,0.050269
402.55,0.030571,0.10216,0.041359,0.036633,0.037588
402.58,0.035685,0.12354,0.046452,0.042735,0.045949
402.61,0.030456,0.11636,0.046926,0.04049,0.044153
402.63,0.032331,0.11225,0.042308,0.040605,0.039215
402.66,0.02826,0.10695,0.040927,0.039742,0.036185
402.69,0.031115,0.10421,0.044207,0.039569,0.042638
402.71,0.030708,0.11191,0.042956,0.037784,0.03899
402.74,0.032996,0.11687,0.043258,0.04239,0.04348
402.77,0.028174,0.097024,0.043991,0.037036,0.035848
402.8,0.039584,0.13569,0.060479,0.052176,0.051504
402.82,0.030846,0.10524,0.042179,0.037784,0.038317
402.85,0.032463,0.11704,0.04343,0.039684,0.042021
402.88,0.030077,0.11088,0.04179,0.038878,0.039664
402.91,0.033931,0.11601,0.045157,0.043196,0.041123
402.94,0.028329,0.098393,0.040798,0.041238,0.040281
402.96,0.034361,0.11225,0.043905,0.043484,0.041459
402.99,0.029842,0.1025,0.042826,0.037612,0.039944
403.02,0.035146,0.11379,0.043301,0.04239,0.039552
403.05,0.027148,0.09959,0.036438,0.037209,0.037251
403.07,0.03537,0.11841,0.043905,0.044405,0.046902
403.1,0.028891,0.10797,0.04097,0.03836,0.03899
403.13,0.033455,0.11328,0.044596,0.04521,0.042469
403.15,0.029584,0.097024,0.043085,0.038533,0.037475
403.18,0.034664,0.11841,0.043474,0.042505,0.042918
403.21,0.032497,0.11927,0.052537,0.041469,0.042469
403.24,0.032807,0.11293,0.045545,0.044692,0.042806
403.26,0.028518,0.092063,0.04097,0.038533,0.039271
403.29,0.034596,0.11225,0.048092,0.044289,0.045612
403.32,0.029733,0.10113,0.037906,0.040317,0.038036
403.35,0.037594,0.13603,0.055731,0.052234,0.051616
403.38,0.028736,0.098393,0.041013,0.037612,0.034838
403.4,0.035255,0.11944,0.047617,0.043944,0.047295
403.43,0.028449,0.098051,0.044984,0.035309,0.036465
403.46,0.033179,0.11328,0.043344,0.041181,0.042638
403.49,0.028329,0.10335,0.038855,0.035712,0.03495
403.51,0.034693,0.11293,0.044812,0.044174,0.047127
403.54,0.029619,0.10712,0.041531,0.038475,0.041347
403.57,0.03307,0.11584,0.040754,0.042447,0.04073
403.6,0.031236,0.10267,0.040884,0.037439,0.041011
403.62,0.035249,0.12508,0.045891,0.048434,0.044714
403.65,0.030978,0.1066,0.044035,0.038475,0.041796
403.68,0.034578,0.11259,0.042826,0.043023,0.046117
403.7,0.02955,0.10113,0.043991,0.037497,0.038822
403.73,0.035553,0.11927,0.046452,0.043886,0.043704
403.76,0.030055,0.10507,0.041704,0.038418,0.037588
403.79,0.037508,0.12696,0.046236,0.049125,0.0478
403.81,0.030192,0.11191,0.037863,0.041008,0.038485
403.84,0.035771,0.11944,0.047833,0.044002,0.041796
403.87,0.030003,0.10797,0.041229,0.042965,0.038542
403.9,0.036138,0.12662,0.046538,0.044232,0.041403
403.92,0.0292,0.11259,0.038855,0.037382,0.038766
403.95,0.038632,0.13894,0.058148,0.04924,0.051055
403.98,0.034567,0.11807,0.05271,0.046362,0.045892
404.01,0.034607,0.11636,0.042654,0.044347,0.042133
404.03,0.032784,0.11892,0.040754,0.041872,0.03972
404.06,0.034917,0.11567,0.044682,0.043253,0.041684
404.09,0.030175,0.1066,0.044639,0.039281,0.040281
404.12,0.034768,0.11978,0.042524,0.042332,0.04174
404.14,0.030571,0.11174,0.044855,0.043426,0.041908
404.17,0.035295,0.1143,0.045114,0.044692,0.041011
404.2,0.027715,0.10147,0.039028,0.035021,0.036185
404.23,0.040106,0.13689,0.056292,0.049298,0.051504
404.25,0.029435,0.099077,0.041661,0.040087,0.038654
404.28,0.033575,0.11276,0.043948,0.045383,0.043704
404.31,0.030565,0.099419,0.039589,0.037497,0.037644
404.33,0.03381,0.11413,0.04425,0.041411,0.039495
404.36,0.028243,0.10079,0.042438,0.039454,0.034894
404.39,0.034945,0.11773,0.044941,0.042102,0.041628
404.42,0.028667,0.098222,0.040927,0.035655,0.037868
404.44,0.036396,0.12406,0.045545,0.043886,0.045163
404.47,0.029779,0.10062,0.043905,0.040893,0.037083
404.5,0.039527,0.13329,0.05845,0.050276,0.048361
404.53,0.028753,0.10626,0.041833,0.038015,0.038149
404.55,0.032795,0.1256,0.044596,0.041929,0.041684
404.58,0.030553,0.095656,0.039805,0.037094,0.037588
404.61,0.034355,0.11482,0.041316,0.041584,0.042077
404.64,0.027664,0.095484,0.039632,0.037382,0.039047
404.66,0.036419,0.12371,0.046754,0.043023,0.043255
404.69,0.031878,0.11465,0.042438,0.040375,0.041235
404.72,0.042697,0.14681,0.060436,0.056033,0.052851
404.75,0.033489,0.10199,0.042351,0.040087,0.042526
404.77,0.033105,0.10575,0.044294,0.04072,0.044826
404.8,0.039475,0.14441,0.058364,0.048261,0.051336
404.83,0.037784,0.12731,0.045502,0.043944,0.042133
404.85,0.033925,0.10233,0.040798,0.038763,0.040393
404.88,0.034819,0.11208,0.046236,0.042447,0.03972
404.91,0.030943,0.10883,0.042826,0.039511,0.039439
404.94,0.036063,0.12337,0.045804,0.043426,0.045949
404.96,0.029854,0.094971,0.038855,0.038015,0.038766
404.99,0.035909,0.11773,0.04684,0.046362,0.045051
405.02,0.033277,0.12115,0.043862,0.039914,0.040898
405.05,0.036092,0.12679,0.047703,0.046419,0.045612
405.07,0.03221,0.10832,0.044768,0.043311,0.042469
405.1,0.034693,0.10883,0.045718,0.042562,0.041459
405.13,0.030341,0.098051,0.042783,0.039339,0.041235
405.15,0.035519,0.12508,0.044596,0.045095,0.043087
405.18,0.036006,0.12406,0.053401,0.045613,0.045892
405.21,0.035238,0.12166,0.044768,0.047398,0.042413
405.24,0.029424,0.1001,0.042912,0.035712,0.039552
405.26,0.035444,0.12063,0.042136,0.042965,0.045949
405.29,0.034842,0.11362,0.048825,0.045038,0.045275
405.32,0.035599,0.11311,0.043819,0.042678,0.044209
405.35,0.032646,0.10986,0.046581,0.044117,0.040786
405.37,0.034475,0.12063,0.04697,0.039569,0.041403
405.4,0.03029,0.093603,0.041661,0.034906,0.038317
405.43,0.037428,0.12816,0.049128,0.047571,0.048193
405.45,0.029733,0.10763,0.041877,0.039799,0.038654
405.48,0.036081,0.11944,0.043948,0.044577,0.045163
405.51,0.029711,0.099419,0.044337,0.040548,0.039608
405.54,0.03971,0.13586,0.054954,0.048952,0.050999
405.56,0.02943,0.10216,0.03946,0.038706,0.039327
405.59,0.036241,0.12611,0.04766,0.045959,0.044546
405.62,0.029991,0.10541,0.043171,0.034676,0.037026
405.65,0.033684,0.13124,0.046106,0.039799,0.042862
405.67,0.03072,0.10609,0.044768,0.039396,0.03972
405.7,0.033988,0.11447,0.042912,0.043714,0.039047
405.73,0.029756,0.10421,0.040711,0.033409,0.035006
405.75,0.033025,0.1114,0.043215,0.043886,0.043031
405.78,0.032944,0.12183,0.052106,0.045729,0.044826
405.81,0.03537,0.12371,0.046063,0.04452,0.044265
405.84,0.0301,0.10181,0.039632,0.042275,0.038542
405.86,0.037996,0.12406,0.051631,0.046937,0.049315
405.89,0.034343,0.13381,0.051588,0.046995,0.041796
405.92,0.034813,0.11516,0.046279,0.044923,0.04348
405.95,0.03162,0.10986,0.042222,0.040375,0.040954
405.97,0.034601,0.1143,0.043776,0.041008,0.043255
406,0.03006,0.10455,0.042783,0.040893,0.038654
406.03,0.036769,0.12765,0.048005,0.048895,0.045892
406.06,0.031064,0.10284,0.039848,0.037842,0.037307
406.08,0.040943,0.14168,0.057587,0.050046,0.053412
406.11,0.029281,0.10216,0.040064,0.038418,0.037868
406.14,0.036734,0.12696,0.049991,0.04262,0.044995
406.16,0.032342,0.10507,0.044596,0.043484,0.040281
406.19,0.037371,0.122,0.045157,0.042332,0.041852
406.22,0.032359,0.11482,0.04438,0.041066,0.041908
406.25,0.035702,0.12508,0.047099,0.043656,0.043704
406.27,0.032245,0.10335,0.041618,0.036806,0.043311
406.3,0.034894,0.12457,0.048653,0.043541,0.041628
406.33,0.028484,0.093603,0.03946,0.0379,0.037363
406.35,0.036127,0.12491,0.044941,0.046016,0.04651
406.38,0.03115,0.098564,0.038683,0.040548,0.039327
406.41,0.034355,0.1285,0.041833,0.046304,0.045275
406.44,0.032101,0.11174,0.041531,0.041066,0.042077
406.46,0.035742,0.11362,0.047056,0.046304,0.042526
406.49,0.031958,0.10746,0.04028,0.038245,0.036241
406.52,0.034361,0.11208,0.043128,0.04003,0.038934
406.54,0.029647,0.10712,0.041402,0.037957,0.039215
406.57,0.035112,0.1155,0.044207,0.044289,0.045331
406.6,0.030043,0.095656,0.038251,0.035194,0.038149
406.63,0.035599,0.11927,0.049516,0.043599,0.045668
406.65,0.032371,0.10951,0.043344,0.04285,0.040618
406.68,0.039991,0.13449,0.054048,0.053097,0.048193
406.71,0.03154,0.10233,0.043905,0.039108,0.039439
406.73,0.034183,0.12149,0.043517,0.043081,0.040225
406.76,0.029453,0.10455,0.039978,0.036576,0.040842
406.79,0.035284,0.122,0.045373,0.043138,0.042582
406.82,0.029722,0.10609,0.044509,0.039396,0.041235
406.84,0.033283,0.12183,0.04192,0.039396,0.042582
406.87,0.030095,0.10541,0.04192,0.037382,0.037026
406.9,0.036723,0.11875,0.044639,0.043311,0.04752
406.92,0.031843,0.11584,0.04179,0.042908,0.039888
406.95,0.034676,0.12029,0.045934,0.041066,0.045051
406.98,0.028816,0.10626,0.038769,0.038763,0.038429
407.01,0.036757,0.12132,0.044812,0.044405,0.046622
407.03,0.030026,0.09959,0.039114,0.038187,0.036858
407.06,0.03627,0.11584,0.045545,0.046132,0.045612
407.09,0.030863,0.1037,0.041488,0.039914,0.039664
407.11,0.033237,0.11276,0.046106,0.043714,0.044995
407.14,0.029974,0.10455,0.040064,0.03836,0.038542
407.17,0.035461,0.11738,0.044725,0.044462,0.042638
407.2,0.030043,0.10353,0.036611,0.03646,0.039047
407.22,0.034842,0.12149,0.043733,0.042332,0.042582
407.25,0.029865,0.10096,0.042006,0.034561,0.040281
407.28,0.035731,0.12662,0.043474,0.043311,0.044041
407.3,0.030645,0.10507,0.042265,0.039569,0.037868
407.33,0.037021,0.12645,0.044768,0.04475,0.043928
407.36,0.031815,0.1102,0.041057,0.039396,0.038654
407.38,0.034791,0.11396,0.043991,0.04049,0.039383
407.41,0.031379,0.1114,0.040495,0.037842,0.039495
407.44,0.034177,0.12491,0.043689,0.043426,0.041347
407.47,0.029607,0.10472,0.04356,0.038533,0.039776
407.49,0.034252,0.11276,0.045243,0.042217,0.041403
407.52,0.028919,0.10404,0.041013,0.037094,0.03871
407.55,0.034091,0.12149,0.047229,0.041526,0.04651
407.57,0.030869,0.10507,0.038553,0.037324,0.04174
407.6,0.033781,0.1179,0.046581,0.039569,0.044097
407.63,0.029584,0.10472,0.038122,0.04049,0.039271
407.66,0.03545,0.11721,0.044898,0.044059,0.047464
407.68,0.029028,0.10027,0.041186,0.039799,0.038485
407.71,0.033638,0.11567,0.043301,0.041526,0.039552
407.74,0.028764,0.097024,0.041013,0.037439,0.038822
407.76,0.033776,0.10695,0.043517,0.04262,0.041123
407.79,0.030261,0.10455,0.038208,0.036345,0.038598
407.82,0.034206,0.1143,0.043171,0.043081,0.042301
407.85,0.028638,0.098051,0.040237,0.036691,0.034108
407.87,0.051997,0.18205,0.081066,0.066567,0.064803
407.9,0.028157,0.096682,0.040021,0.035539,0.039832
407.93,0.038351,0.13552,0.054954,0.050449,0.050887
407.95,0.027727,0.095998,0.038208,0.036691,0.037812
407.98,0.035754,0.11174,0.045804,0.042678,0.044153
408.01,0.028455,0.091207,0.038424,0.037151,0.037083
408.04,0.03373,0.11755,0.046193,0.04072,0.04275
408.06,0.031849,0.11687,0.04848,0.044174,0.043816
408.09,0.032073,0.11858,0.040539,0.044059,0.039944
408.12,0.027257,0.09634,0.037258,0.037266,0.033716
408.14,0.030255,0.094287,0.036525,0.039454,0.037139
408.17,0.032205,0.11773,0.048351,0.044002,0.043087
408.2,0.031815,0.1143,0.041445,0.037209,0.042526
408.22,0.027056,0.094971,0.036266,0.033122,0.036297
408.25,0.031396,0.10986,0.043862,0.035482,0.041067
408.28,0.027566,0.081114,0.037992,0.034849,0.034445
408.31,0.031775,0.10489,0.039416,0.038187,0.038542
408.33,0.029877,0.11003,0.041747,0.038821,0.035006
408.36,0.031803,0.10712,0.04192,0.040433,0.038205
408.39,0.026511,0.091378,0.036913,0.036576,0.034052
408.41,0.032325,0.11122,0.042783,0.04026,0.039047
408.44,0.027927,0.093945,0.039589,0.035712,0.03495
408.47,0.037371,0.13723,0.054307,0.047801,0.048081
408.49,0.028071,0.097195,0.037906,0.034331,0.035119
408.52,0.031872,0.1102,0.046797,0.04262,0.044939
408.55,0.029733,0.095827,0.04015,0.035942,0.036746
408.57,0.0301,0.10489,0.039675,0.037612,0.03697
408.6,0.026689,0.096511,0.036352,0.034331,0.036353
408.63,0.034171,0.11413,0.04343,0.04003,0.040281
408.66,0.031132,0.10592,0.046408,0.041181,0.040393
408.68,0.034492,0.11516,0.043344,0.039454,0.046397
408.71,0.02736,0.09326,0.035575,0.036921,0.035062
408.74,0.033558,0.11037,0.042654,0.042793,0.040449
408.76,0.027979,0.084193,0.038942,0.036863,0.036914
408.79,0.033025,0.11259,0.041531,0.044692,0.042245
408.82,0.029395,0.109,0.038122,0.038648,0.035624
408.85,0.030766,0.1114,0.044596,0.038303,0.036016
